Time,Time(ms),North China.Guyuan/ Bus 4 J220/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Bus 5 J220/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 1 500kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 1 220kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 1 35kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 2 500kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 2 220kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 2 35kV Side/ Positive -Sequence Voltage Magnitude
2023/09/17_02:12:29.700,700,226.804,226.791,524.361,226.791,35.8889,523.888,226.677,35.8718
2023/09/17_02:12:29.720,720,226.791,226.784,524.345,226.784,35.8889,523.872,226.67,35.8696
2023/09/17_02:12:29.740,740,226.798,226.791,524.33,226.784,35.891,523.872,226.677,35.8728
2023/09/17_02:12:29.760,760,226.811,226.798,524.345,226.798,35.8921,523.888,226.684,35.875
2023/09/17_02:12:29.780,780,226.798,226.791,524.345,226.791,35.8899,523.872,226.677,35.8728
2023/09/17_02:12:29.800,800,226.798,226.784,524.345,226.784,35.8889,523.872,226.677,35.8718
2023/09/17_02:12:29.820,820,226.798,226.784,524.33,226.784,35.8889,523.857,226.67,35.8718
2023/09/17_02:12:29.840,840,226.798,226.778,524.33,226.784,35.8899,523.842,226.67,35.8718
2023/09/17_02:12:29.860,860,226.791,226.771,524.33,226.778,35.8889,523.842,226.67,35.8718
2023/09/17_02:12:29.880,880,226.778,226.764,524.3,226.764,35.8867,523.827,226.657,35.8686
2023/09/17_02:12:29.900,900,226.771,226.757,524.3,226.757,35.8857,523.811,226.65,35.8675
2023/09/17_02:12:29.920,920,226.784,226.778,524.33,226.771,35.8878,523.857,226.657,35.8696
2023/09/17_02:12:29.940,940,226.804,226.798,524.376,226.798,35.8921,523.903,226.684,35.8728
2023/09/17_02:12:29.960,960,226.798,226.784,524.376,226.784,35.891,523.903,226.67,35.8739
2023/09/17_02:12:29.980,980,226.69,226.684,524.315,226.684,35.8696,523.842,226.569,35.8493
2023/09/17_02:12:30.0,0,226.724,226.704,524.361,226.71,35.875,523.888,226.596,35.8536
2023/09/17_02:12:30.20,20,226.838,226.818,524.452,226.818,35.8985,523.964,226.704,35.8803
2023/09/17_02:12:30.40,40,226.838,226.831,524.452,226.831,35.8985,523.964,226.71,35.8803
2023/09/17_02:12:30.60,60,226.831,226.831,524.468,226.831,35.8963,523.979,226.717,35.8782
2023/09/17_02:12:30.80,80,226.825,226.825,524.452,226.825,35.8942,523.964,226.704,35.876
2023/09/17_02:12:30.100,100,226.825,226.811,524.422,226.811,35.8942,523.934,226.697,35.876
2023/09/17_02:12:30.120,120,226.825,226.818,524.422,226.818,35.8953,523.934,226.697,35.8771
2023/09/17_02:12:30.140,140,226.825,226.811,524.422,226.811,35.8942,523.949,226.697,35.876
2023/09/17_02:12:30.160,160,226.811,226.804,524.407,226.804,35.8921,523.918,226.69,35.8739
2023/09/17_02:12:30.180,180,226.804,226.798,524.391,226.798,35.8921,523.888,226.684,35.8728
2023/09/17_02:12:30.200,200,226.811,226.798,524.376,226.798,35.8931,523.888,226.69,35.875
2023/09/17_02:12:30.220,220,226.811,226.804,524.391,226.804,35.8931,523.903,226.69,35.876
2023/09/17_02:12:30.240,240,226.818,226.804,524.391,226.804,35.8931,523.918,226.69,35.8739
2023/09/17_02:12:30.260,260,226.804,226.798,524.391,226.798,35.8921,523.918,226.684,35.8718
2023/09/17_02:12:30.280,280,226.798,226.791,524.376,226.791,35.891,523.903,226.684,35.8718
2023/09/17_02:12:30.300,300,226.811,226.798,524.391,226.798,35.8931,523.918,226.69,35.8739
2023/09/17_02:12:30.320,320,226.825,226.804,524.407,226.811,35.8953,523.934,226.697,35.875
2023/09/17_02:12:30.340,340,226.831,226.811,524.422,226.818,35.8963,523.949,226.704,35.876
2023/09/17_02:12:30.360,360,226.825,226.811,524.407,226.818,35.8953,523.934,226.697,35.876
2023/09/17_02:12:30.380,380,226.818,226.804,524.391,226.804,35.8942,523.918,226.697,35.875
2023/09/17_02:12:30.400,400,226.818,226.811,524.407,226.811,35.8942,523.949,226.697,35.876
2023/09/17_02:12:30.420,420,226.818,226.804,524.422,226.804,35.8921,523.949,226.69,35.8739
2023/09/17_02:12:30.440,440,226.825,226.804,524.422,226.811,35.8931,523.949,226.697,35.8739
2023/09/17_02:12:30.460,460,226.838,226.831,524.437,226.831,35.8963,523.979,226.717,35.8771
2023/09/17_02:12:30.480,480,226.845,226.838,524.422,226.831,35.8974,523.964,226.717,35.8782
2023/09/17_02:12:30.500,500,226.838,226.825,524.422,226.825,35.8963,523.949,226.71,35.8771
2023/09/17_02:12:30.520,520,226.825,226.818,524.407,226.818,35.8942,523.949,226.704,35.876
2023/09/17_02:12:30.540,540,226.811,226.804,524.391,226.804,35.8931,523.918,226.697,35.875
2023/09/17_02:12:30.560,560,226.804,226.798,524.391,226.798,35.8921,523.903,226.69,35.8739
2023/09/17_02:12:30.580,580,226.804,226.798,524.391,226.798,35.8921,523.918,226.684,35.8728
2023/09/17_02:12:30.600,600,226.818,226.811,524.422,226.804,35.8931,523.934,226.697,35.8739
2023/09/17_02:12:30.620,620,226.831,226.825,524.452,226.825,35.8953,523.964,226.71,35.8771
2023/09/17_02:12:30.640,640,226.838,226.825,524.452,226.831,35.8953,523.979,226.717,35.8782
2023/09/17_02:12:30.660,660,226.838,226.831,524.452,226.831,35.8963,523.979,226.717,35.8771
2023/09/17_02:12:30.680,680,226.838,226.831,524.468,226.831,35.8953,523.979,226.717,35.8771
2023/09/17_02:12:30.700,700,226.851,226.845,524.498,226.838,35.8974,523.995,226.724,35.8792
2023/09/17_02:12:30.720,720,226.865,226.851,524.513,226.851,35.8995,524.025,226.737,35.8814
2023/09/17_02:12:30.740,740,226.872,226.858,524.513,226.858,35.9006,524.025,226.751,35.8824
2023/09/17_02:12:30.760,760,226.865,226.851,524.498,226.851,35.8995,524.01,226.744,35.8814
2023/09/17_02:12:30.780,780,226.845,226.831,524.468,226.838,35.8963,523.979,226.731,35.8792
2023/09/17_02:12:30.800,800,226.845,226.831,524.468,226.838,35.8963,523.979,226.724,35.8782
2023/09/17_02:12:30.820,820,226.858,226.845,524.468,226.838,35.8985,523.995,226.731,35.8792
2023/09/17_02:12:30.840,840,226.858,226.851,524.483,226.845,35.8985,524.01,226.737,35.8803
2023/09/17_02:12:30.860,860,226.851,226.845,524.483,226.845,35.8985,524.01,226.737,35.8803
2023/09/17_02:12:30.880,880,226.865,226.858,524.498,226.858,35.9006,524.01,226.744,35.8824
2023/09/17_02:12:30.900,900,226.885,226.878,524.529,226.878,35.9049,524.04,226.764,35.8857
2023/09/17_02:12:30.920,920,226.898,226.885,524.529,226.885,35.907,524.04,226.771,35.8878
2023/09/17_02:12:30.940,940,226.892,226.878,524.498,226.878,35.907,524.025,226.764,35.8878
2023/09/17_02:12:30.960,960,226.878,226.865,524.468,226.865,35.9038,523.995,226.751,35.8857
2023/09/17_02:12:30.980,980,226.872,226.858,524.452,226.865,35.9038,523.995,226.751,35.8846
2023/09/17_02:12:31.0,0,226.885,226.872,524.468,226.872,35.9049,523.995,226.764,35.8867
2023/09/17_02:12:31.20,20,226.892,226.878,524.468,226.878,35.907,524.01,226.771,35.8889
2023/09/17_02:12:31.40,40,226.885,226.865,524.468,226.872,35.9049,523.995,226.757,35.8867
2023/09/17_02:12:31.60,60,226.872,226.858,524.452,226.858,35.9027,523.979,226.744,35.8846
2023/09/17_02:12:31.80,80,226.872,226.858,524.452,226.865,35.9027,523.979,226.751,35.8846
2023/09/17_02:12:31.100,100,226.892,226.878,524.468,226.878,35.9049,523.995,226.764,35.8857
2023/09/17_02:12:31.120,120,226.919,226.912,524.529,226.912,35.9113,524.056,226.798,35.8931
2023/09/17_02:12:31.140,140,226.932,226.919,524.544,226.925,35.9145,524.086,226.811,35.8953
2023/09/17_02:12:31.160,160,226.932,226.919,524.559,226.919,35.9134,524.086,226.804,35.8942
2023/09/17_02:12:31.180,180,226.945,226.932,524.59,226.932,35.9145,524.132,226.818,35.8953
2023/09/17_02:12:31.200,200,226.959,226.952,524.635,226.952,35.9177,524.162,226.838,35.8985
2023/09/17_02:12:31.220,220,226.972,226.959,524.651,226.959,35.9198,524.162,226.851,35.9006
2023/09/17_02:12:31.240,240,226.979,226.966,524.651,226.959,35.9209,524.162,226.851,35.9017
2023/09/17_02:12:31.260,260,226.966,226.959,524.635,226.952,35.9198,524.162,226.845,35.9006
2023/09/17_02:12:31.280,280,226.872,226.865,524.559,226.865,35.9049,524.086,226.751,35.8835
2023/09/17_02:12:31.300,300,226.791,226.778,524.483,226.784,35.8921,523.995,226.67,35.8696
2023/09/17_02:12:31.320,320,226.872,226.851,524.544,226.858,35.9027,524.056,226.751,35.8824
2023/09/17_02:12:31.340,340,226.945,226.925,524.62,226.925,35.9134,524.117,226.825,35.8953
2023/09/17_02:12:31.360,360,226.945,226.932,524.62,226.932,35.9156,524.117,226.825,35.8974
2023/09/17_02:12:31.380,380,226.939,226.925,524.59,226.925,35.9156,524.101,226.818,35.8963
2023/09/17_02:12:31.400,400,226.932,226.925,524.59,226.925,35.9145,524.101,226.818,35.8953
2023/09/17_02:12:31.420,420,226.945,226.945,524.635,226.945,35.9156,524.132,226.831,35.8974
2023/09/17_02:12:31.440,440,226.945,226.945,524.62,226.952,35.9166,524.132,226.838,35.8985
2023/09/17_02:12:31.460,460,226.939,226.932,524.574,226.939,35.9156,524.086,226.818,35.8974
2023/09/17_02:12:31.480,480,226.932,226.919,524.544,226.925,35.9134,524.056,226.804,35.8953
2023/09/17_02:12:31.500,500,226.932,226.919,524.559,226.919,35.9134,524.071,226.811,35.8942
2023/09/17_02:12:31.520,520,226.945,226.932,524.574,226.932,35.9145,524.071,226.818,35.8953
2023/09/17_02:12:31.540,540,226.945,226.932,524.574,226.932,35.9156,524.086,226.825,35.8974
2023/09/17_02:12:31.560,560,226.952,226.939,524.574,226.939,35.9166,524.086,226.831,35.8985
2023/09/17_02:12:31.580,580,226.952,226.939,524.59,226.945,35.9166,524.101,226.831,35.8985
2023/09/17_02:12:31.600,600,226.952,226.939,524.605,226.945,35.9156,524.117,226.831,35.8974
2023/09/17_02:12:31.620,620,226.939,226.932,524.574,226.932,35.9145,524.071,226.818,35.8953
2023/09/17_02:12:31.640,640,226.925,226.919,524.529,226.919,35.9134,524.04,226.804,35.8942
2023/09/17_02:12:31.660,660,226.932,226.925,524.544,226.919,35.9145,524.056,226.811,35.8942
2023/09/17_02:12:31.680,680,226.939,226.932,524.559,226.925,35.9145,524.071,226.818,35.8953
2023/09/17_02:12:31.700,700,226.932,226.925,524.559,226.925,35.9123,524.071,226.811,35.8942
2023/09/17_02:12:31.720,720,226.939,226.939,524.574,226.932,35.9145,524.086,226.818,35.8963
2023/09/17_02:12:31.740,740,226.952,226.945,524.574,226.945,35.9166,524.101,226.831,35.8995
2023/09/17_02:12:31.760,760,226.952,226.939,524.574,226.939,35.9166,524.117,226.825,35.8974
2023/09/17_02:12:31.780,780,226.932,226.919,524.544,226.925,35.9123,524.086,226.804,35.8931
2023/09/17_02:12:31.800,800,226.925,226.905,524.529,226.919,35.9102,524.056,226.798,35.8921
2023/09/17_02:12:31.820,820,226.932,226.919,524.544,226.919,35.9113,524.071,226.811,35.8931
2023/09/17_02:12:31.840,840,226.932,226.925,524.544,226.919,35.9123,524.071,226.811,35.8942
2023/09/17_02:12:31.860,860,226.945,226.939,524.574,226.932,35.9145,524.086,226.818,35.8953
2023/09/17_02:12:31.880,880,226.966,226.959,524.605,226.952,35.9177,524.147,226.845,35.9006
2023/09/17_02:12:31.900,900,226.986,226.966,524.62,226.966,35.9198,524.162,226.858,35.9017
2023/09/17_02:12:31.920,920,226.979,226.959,524.635,226.966,35.9198,524.162,226.851,35.9006
2023/09/17_02:12:31.940,940,226.966,226.966,524.635,226.966,35.9198,524.162,226.851,35.9006
2023/09/17_02:12:31.960,960,226.966,226.959,524.62,226.966,35.9188,524.147,226.851,35.9006
2023/09/17_02:12:31.980,980,226.972,226.952,524.605,226.966,35.9188,524.147,226.845,35.8995
2023/09/17_02:12:32.0,0,226.966,226.952,524.59,226.952,35.9177,524.132,226.838,35.8995
2023/09/17_02:12:32.20,20,226.959,226.952,524.59,226.945,35.9177,524.117,226.831,35.8985
2023/09/17_02:12:32.40,40,226.972,226.966,524.62,226.959,35.9198,524.147,226.845,35.9006
2023/09/17_02:12:32.60,60,226.972,226.966,524.635,226.966,35.9198,524.162,226.851,35.9017
2023/09/17_02:12:32.80,80,226.972,226.959,524.635,226.966,35.9198,524.162,226.851,35.9006
2023/09/17_02:12:32.100,100,226.992,226.972,524.666,226.979,35.922,524.178,226.865,35.9027
2023/09/17_02:12:32.120,120,226.992,226.979,524.666,226.979,35.923,524.193,226.865,35.9038
2023/09/17_02:12:32.140,140,226.966,226.959,524.62,226.959,35.9198,524.162,226.845,35.9027
2023/09/17_02:12:32.160,160,226.865,226.858,524.559,226.858,35.9006,524.086,226.744,35.8814
2023/09/17_02:12:32.180,180,226.872,226.858,524.574,226.858,35.9027,524.086,226.751,35.8814
2023/09/17_02:12:32.200,200,226.966,226.952,524.62,226.959,35.922,524.132,226.845,35.9038
2023/09/17_02:12:32.220,220,226.959,226.945,524.605,226.952,35.9188,524.117,226.838,35.9006
2023/09/17_02:12:32.240,240,226.945,226.932,524.59,226.932,35.9156,524.086,226.825,35.8963
2023/09/17_02:12:32.260,260,226.945,226.925,524.574,226.925,35.9145,524.071,226.818,35.8953
2023/09/17_02:12:32.280,280,226.945,226.925,524.544,226.932,35.9156,524.071,226.818,35.8974
2023/09/17_02:12:32.300,300,226.952,226.939,524.544,226.932,35.9177,524.071,226.825,35.8985
2023/09/17_02:12:32.320,320,226.959,226.945,524.59,226.945,35.9188,524.117,226.838,35.8995
2023/09/17_02:12:32.340,340,226.979,226.959,524.635,226.966,35.9198,524.147,226.851,35.9017
2023/09/17_02:12:32.360,360,226.986,226.972,524.651,226.972,35.922,524.147,226.858,35.9038
2023/09/17_02:12:32.380,380,226.992,226.979,524.651,226.979,35.9241,524.178,226.865,35.9059
2023/09/17_02:12:32.400,400,226.986,226.972,524.666,226.972,35.923,524.178,226.865,35.9038
2023/09/17_02:12:32.420,420,226.979,226.966,524.666,226.966,35.9209,524.178,226.858,35.9027
2023/09/17_02:12:32.440,440,226.979,226.966,524.666,226.966,35.9209,524.178,226.858,35.9017
2023/09/17_02:12:32.460,460,226.979,226.972,524.666,226.972,35.922,524.178,226.858,35.9027
2023/09/17_02:12:32.480,480,226.999,226.986,524.696,226.986,35.9252,524.223,226.878,35.9059
2023/09/17_02:12:32.500,500,227.013,226.992,524.727,226.992,35.9262,524.239,226.885,35.907
2023/09/17_02:12:32.520,520,226.992,226.979,524.681,226.979,35.923,524.208,226.865,35.9038
2023/09/17_02:12:32.540,540,226.986,226.972,524.681,226.972,35.922,524.193,226.865,35.9038
2023/09/17_02:12:32.560,560,226.999,226.986,524.681,226.986,35.9241,524.208,226.878,35.9059
2023/09/17_02:12:32.580,580,226.979,226.966,524.666,226.966,35.923,524.178,226.865,35.9049
2023/09/17_02:12:32.600,600,226.865,226.851,524.59,226.858,35.9006,524.101,226.751,35.8792
2023/09/17_02:12:32.620,620,226.885,226.872,524.651,226.872,35.9049,524.147,226.764,35.8835
2023/09/17_02:12:32.640,640,227.013,226.999,524.742,226.999,35.9294,524.254,226.885,35.9113
2023/09/17_02:12:32.660,660,227.019,227.013,524.758,227.019,35.9294,524.284,226.905,35.9123
2023/09/17_02:12:32.680,680,227.026,227.013,524.758,227.006,35.9284,524.269,226.905,35.9113
2023/09/17_02:12:32.700,700,227.019,227.006,524.727,226.999,35.9262,524.239,226.898,35.9081
2023/09/17_02:12:32.720,720,227.006,226.992,524.696,226.992,35.9252,524.208,226.878,35.907
2023/09/17_02:12:32.740,740,227.006,226.986,524.681,226.986,35.9252,524.208,226.872,35.9059
2023/09/17_02:12:32.760,760,227.019,227.006,524.742,227.006,35.9273,524.254,226.892,35.9081
2023/09/17_02:12:32.780,780,227.039,227.026,524.788,227.019,35.9294,524.3,226.912,35.9102
2023/09/17_02:12:32.800,800,227.046,227.026,524.788,227.026,35.9305,524.3,226.919,35.9102
2023/09/17_02:12:32.820,820,227.06,227.046,524.819,227.046,35.9337,524.33,226.932,35.9156
2023/09/17_02:12:32.840,840,227.073,227.06,524.849,227.066,35.9358,524.376,226.945,35.9188
2023/09/17_02:12:32.860,860,227.073,227.06,524.849,227.066,35.9358,524.376,226.952,35.9177
2023/09/17_02:12:32.880,880,227.073,227.06,524.834,227.06,35.9358,524.376,226.945,35.9177
2023/09/17_02:12:32.900,900,227.073,227.06,524.849,227.06,35.9358,524.376,226.945,35.9177
2023/09/17_02:12:32.920,920,227.08,227.06,524.849,227.066,35.9369,524.376,226.945,35.9188
2023/09/17_02:12:32.940,940,227.073,227.06,524.834,227.06,35.9348,524.376,226.945,35.9166
2023/09/17_02:12:32.960,960,227.073,227.066,524.834,227.053,35.9337,524.361,226.952,35.9156
2023/09/17_02:12:32.980,980,227.066,227.06,524.819,227.06,35.9326,524.345,226.952,35.9145
2023/09/17_02:12:33.0,0,227.066,227.06,524.834,227.06,35.9348,524.361,226.952,35.9166
2023/09/17_02:12:33.20,20,227.073,227.06,524.849,227.06,35.9348,524.376,226.939,35.9166
2023/09/17_02:12:33.40,40,227.06,227.046,524.834,227.046,35.9316,524.361,226.925,35.9134
2023/09/17_02:12:33.60,60,227.06,227.046,524.834,227.046,35.9305,524.361,226.932,35.9134
2023/09/17_02:12:33.80,80,227.073,227.06,524.849,227.053,35.9348,524.376,226.945,35.9156
2023/09/17_02:12:33.100,100,227.086,227.08,524.895,227.073,35.9369,524.422,226.966,35.9188
2023/09/17_02:12:33.120,120,227.1,227.086,524.925,227.086,35.9391,524.452,226.972,35.9198
2023/09/17_02:12:33.140,140,227.106,227.093,524.941,227.093,35.9391,524.468,226.986,35.9209
2023/09/17_02:12:33.160,160,227.12,227.106,524.956,227.106,35.9412,524.483,226.992,35.923
2023/09/17_02:12:33.180,180,227.12,227.106,524.956,227.106,35.9423,524.483,226.992,35.9241
2023/09/17_02:12:33.200,200,227.127,227.113,524.956,227.113,35.9433,524.468,226.992,35.9252
2023/09/17_02:12:33.220,220,227.12,227.113,524.956,227.113,35.9433,524.468,226.999,35.9252
2023/09/17_02:12:33.240,240,227.113,227.106,524.941,227.106,35.9423,524.468,226.992,35.923
2023/09/17_02:12:33.260,260,227.106,227.1,524.941,227.1,35.9423,524.452,226.986,35.923
2023/09/17_02:12:33.280,280,227.113,227.106,524.941,227.1,35.9433,524.468,226.992,35.9241
2023/09/17_02:12:33.300,300,227.12,227.113,524.956,227.113,35.9444,524.468,226.999,35.9262
2023/09/17_02:12:33.320,320,227.12,227.106,524.941,227.1,35.9423,524.468,226.992,35.9241
2023/09/17_02:12:33.340,340,227.113,227.1,524.925,227.1,35.9423,524.452,226.986,35.9241
2023/09/17_02:12:33.360,360,227.113,227.093,524.91,227.093,35.9423,524.437,226.986,35.923
2023/09/17_02:12:33.380,380,227.1,227.086,524.895,227.086,35.9412,524.407,226.972,35.922
2023/09/17_02:12:33.400,400,227.1,227.086,524.895,227.086,35.9412,524.407,226.979,35.922
2023/09/17_02:12:33.420,420,227.093,227.086,524.91,227.086,35.9401,524.422,226.972,35.922
2023/09/17_02:12:33.440,440,227.086,227.08,524.895,227.073,35.9391,524.407,226.959,35.9198
2023/09/17_02:12:33.460,460,227.013,226.999,524.819,226.999,35.9262,524.345,226.885,35.9059
2023/09/17_02:12:33.480,480,226.952,226.945,524.773,226.945,35.9177,524.284,226.825,35.8963
2023/09/17_02:12:33.500,500,227.033,227.019,524.849,227.019,35.9305,524.345,226.905,35.9102
2023/09/17_02:12:33.520,520,227.106,227.086,524.91,227.093,35.9401,524.407,226.979,35.922
2023/09/17_02:12:33.540,540,227.1,227.086,524.88,227.086,35.9412,524.391,226.979,35.922
2023/09/17_02:12:33.560,560,227.093,227.086,524.88,227.093,35.9412,524.407,226.972,35.922
2023/09/17_02:12:33.580,580,227.1,227.086,524.91,227.093,35.9412,524.422,226.979,35.922
2023/09/17_02:12:33.600,600,227.1,227.093,524.91,227.08,35.9401,524.407,226.979,35.9209
2023/09/17_02:12:33.620,620,227.086,227.073,524.88,227.073,35.9391,524.391,226.966,35.9198
2023/09/17_02:12:33.640,640,227.086,227.073,524.88,227.073,35.9391,524.391,226.966,35.9209
2023/09/17_02:12:33.660,660,227.093,227.086,524.88,227.086,35.9401,524.391,226.972,35.923
2023/09/17_02:12:33.680,680,227.106,227.1,524.895,227.093,35.9412,524.407,226.986,35.9241
2023/09/17_02:12:33.700,700,227.106,227.1,524.895,227.1,35.9412,524.422,226.979,35.923
2023/09/17_02:12:33.720,720,227.093,227.093,524.88,227.086,35.9401,524.391,226.972,35.9209
2023/09/17_02:12:33.740,740,227.1,227.093,524.895,227.086,35.9401,524.407,226.972,35.922
2023/09/17_02:12:33.760,760,227.106,227.093,524.91,227.086,35.9401,524.407,226.979,35.923
2023/09/17_02:12:33.780,780,227.1,227.086,524.895,227.08,35.9391,524.391,226.972,35.9209
2023/09/17_02:12:33.800,800,227.093,227.08,524.88,227.073,35.9391,524.376,226.966,35.9209
2023/09/17_02:12:33.820,820,227.093,227.08,524.864,227.08,35.9401,524.391,226.966,35.922
2023/09/17_02:12:33.840,840,227.1,227.08,524.88,227.08,35.9401,524.407,226.972,35.922
2023/09/17_02:12:33.860,860,227.086,227.073,524.864,227.073,35.9391,524.376,226.966,35.9198
2023/09/17_02:12:33.880,880,227.073,227.066,524.834,227.066,35.9358,524.345,226.952,35.9177
2023/09/17_02:12:33.900,900,227.073,227.06,524.819,227.06,35.9358,524.345,226.952,35.9177
2023/09/17_02:12:33.920,920,227.073,227.06,524.819,227.06,35.9358,524.33,226.952,35.9166
2023/09/17_02:12:33.940,940,227.08,227.06,524.803,227.06,35.9358,524.33,226.952,35.9166
2023/09/17_02:12:33.960,960,227.073,227.053,524.803,227.053,35.9337,524.33,226.939,35.9145
2023/09/17_02:12:33.980,980,227.06,227.046,524.803,227.046,35.9326,524.33,226.939,35.9134
2023/09/17_02:12:34.0,0,227.06,227.053,524.788,227.046,35.9326,524.315,226.932,35.9134
2023/09/17_02:12:34.20,20,227.053,227.039,524.773,227.039,35.9316,524.3,226.925,35.9123
2023/09/17_02:12:34.40,40,227.06,227.046,524.788,227.046,35.9326,524.315,226.932,35.9145
2023/09/17_02:12:34.60,60,227.053,227.039,524.788,227.039,35.9326,524.315,226.925,35.9134
2023/09/17_02:12:34.80,80,227.053,227.039,524.803,227.039,35.9326,524.33,226.925,35.9145
2023/09/17_02:12:34.100,100,227.066,227.06,524.834,227.06,35.9348,524.376,226.945,35.9166
